Place,Name,Unnamed: 2,L32,Unnamed: 4,L16,Unnamed: 6,L8,Unnamed: 8,Semi-final,Unnamed: 10,Final,Unnamed: 12,Winner,Points,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18
1,Alejo,1,Alejo,,Alejo,,Alejo,,Garen ,V,Garen ,,Greg,1700,6.0,Greg,100,17
2,Alex TE,32,_,,_,,Garen ,V,Lorenzo,,Greg,V,Garen ,1445,10.0,Adam,85,17
3,Tom,17,_,,Kamal,,Steph,,Greg,V,Lorenzo,V,Lorenzo,1275,14.0,Martin H,75,17
4,Lorenzo,16,_,,Garen ,V,Lorenzo,V,Anna Z,,Anna Z,,Anna Z,1139,2.0,Alex TE,67,17
5,Steph,9,Kamal,,Steph,V,Tom,,Alejo,V,Alejo,,Alex TE,1037,7.0,Anna Z,61,17
6,Greg,24,_,,Richard,,Greg,V,Steph,,Alex TE,V,Alejo,935,12.0,Richard,55,17
7,Anna Z,25,_,,Eric H,,Anna Z,V,Tom,,Steph,V,Steph,867,1.0,Alejo,51,17
8,Garen ,8,Garen ,,Lorenzo,V,Alex TE,,Alex TE,V,Tom,,Tom,799,4.0,Lorenzo,47,17
9,Kamal,5,Steph,,Tom,V,_,,Kamal,V,Kamal,V,Kamal,731,8.0,Garen ,43,17
10,Adam,28,_,,Martin H,,Kamal,,Richard,,Martin H,,Martin H,680,,,40,17
11,Chrissy,21,_,,Chrissy,,Richard,V,Martin H,V,Richard,V,Richard,629,9.0,Kamal,37,17
12,Richard,12,Richard,,Greg,V,Eric H,,Andy R,,Andy R,,Andy R,578,,,34,17
13,Eric H,13,Eric H,,Anna Z,V,Martin H,V,_,,Eric H,V,Eric H,527,11.0,Chrissy,31,17
14,Martin H,20,_,,Adam,,Chrissy,,Eric H,,Adam,,Adam,476,3.0,Tom,28,17
15,Andy R,29,_,,Andy R,,Adam,,Chrissy,,_,,Chrissy,442,13.0,Eric H,26,17
16,_,4,Lorenzo,,Alex TE,V,Andy R,V,Adam,V,Chrissy,,_,408,5.0,Steph,24,17
17,_,3,Tom,,_,,_,,_,,_,,_,374,15.0,Andy R,22,17
18,_,30,_,,_,,_,,_,,_,,_,340,,,20,17
19,_,19,_,,_,,_,,_,,_,,_,306,,,18,17
20,_,14,Martin H,,_,,_,,_,,_,,_,272,,,16,17
21,_,11,Chrissy,,_,,_,,_,,_,,_,238,,,14,17
22,_,22,_,,_,,_,,_,,_,,_,204,,,12,17
23,_,27,_,,_,,_,,_,,_,,_,170,,,10,17
24,_,6,Greg,,_,,_,,_,,_,,_,153,,,9,17
25,_,7,Anna Z,,_,,_,,_,,_,,_,136,,,8,17
26,_,26,_,,_,,_,,_,,_,,_,119,,,7,17
27,_,23,_,,_,,_,,_,,_,,_,102,,,6,17
28,_,10,Adam,,_,,_,,_,,_,,_,85,,,5,17
29,_,15,Andy R,,_,,_,,_,,_,,_,68,,,4,17
30,_,18,_,,_,,_,,_,,_,,_,51,,,3,17
31,_,31,_,,_,,_,,_,,_,,_,34,,,2,17
32,_,2,Alex TE,,_,,_,,_,,_,,_,17,,,1,17
